    119.2267    119.432    119.6372    119.8422    120.0472    120.2521    120.4568    
    120.6615    120.866    121.0704    121.2748    121.479    121.6831    121.8871    
    122.091    122.2947    122.4983    122.7019    122.9052    123.1085    123.3117    
    123.5147    123.7176    123.9203    124.1229    124.3254    124.5278    124.73    
    124.9321    125.1341    125.3359    125.5376    125.7391    125.9405    126.1417    
    126.3428    126.5438    126.7446    126.9452    127.1457    127.3461    127.5463    
    127.7463    127.9462    128.1459    128.3455    128.5449    128.7441    128.9432    
    129.1421    129.3409    129.5395    129.7379    129.9361    130.1342    130.3321    
    130.5298    130.7274    130.9247    131.1219    131.319    131.5158    131.7125    
    131.909    132.1053    132.3014    132.4973    132.6931    132.8886    133.084    
    133.2792    133.4742    133.6689    133.8636    134.058    134.2522    134.4462    
    134.64    134.8336    135.0271    135.2203    135.4133    135.6062    135.7988    
    135.9912    136.1834    136.3754    136.5672    136.7588    136.9502    137.1413    
    137.3323    137.523    137.7136    137.9039    138.094    138.2839    138.4736    
    138.663    138.8522    139.0413    139.2301   
  74.89825    75.08758    75.27713    75.4669    75.65688    75.84708    76.03751    
    76.22814    76.41899    76.61006    76.80134    76.99283    77.18453    77.37644    
    77.56857    77.76089    77.95344    78.14618    78.33913    78.53228    78.72564    
    78.9192    79.11296    79.30692    79.50108    79.69544    79.88999    80.08475    
    80.27969    80.47483    80.67017    80.86568    81.0614    81.25731    81.4534    
    81.64968    81.84615    82.04279    82.23962    82.43665    82.63384    82.83121    
    83.02877    83.22651    83.42442    83.62251    83.82076    84.0192    84.2178    
    84.41658    84.61552    84.81464    85.01391    85.21336    85.41296    85.61273    
    85.81267    86.01276    86.21301    86.41342    86.61398    86.8147    87.01558    
    87.21661    87.41779    87.61911    87.82059    88.02221    88.22398    88.42589    
    88.62794    88.83014    89.03248    89.23495    89.43756    89.64031    89.84319    
    90.04621    90.24935    90.45263    90.65604    90.85957    91.06322    91.26701    
    91.47092    91.67494    91.87909    92.08335    92.28773    92.49223    92.69684    
    92.90157    93.1064    93.31134    93.5164    93.72155    93.92681    94.13218    
    94.33765    94.54321    94.74888    94.95464    95.1605    95.36646    95.5725    
    95.77863    95.98486    96.19118    96.39758    96.60406    96.81062    97.01727    
    97.224    97.43081    97.63769    97.84464    98.05167    98.25878    98.46595    
    98.67319    98.8805    99.08788    99.29531    99.50281    99.71037    99.91798    
    100.1257    100.3334    100.5412    100.749    100.9569    101.1648    101.3728    
    101.5808    101.7889    101.997    102.2052    102.4134    102.6216    102.8299    
    103.0382    103.2465    103.4548    103.6632    103.8717    104.0801    104.2886    
    104.497    104.7056    104.9141    105.1226    105.3312    105.5398    105.7483    
    105.9569    106.1655    106.3741    106.5828    106.7914    107    107.2086    
    107.4172    107.6259    107.8345    108.0431    108.2517    108.4602    108.6688    
    108.8774    109.0859    109.2944    109.503    109.7114    109.9199    110.1283    
    110.3368    110.5452    110.7535    110.9618    111.1701    111.3784    111.5866    
    111.7948    112.003    112.2111    112.4192    112.6272    112.8352    113.0431    
    113.251    113.4588    113.6666    113.8743    114.082    114.2896    114.4972    
    114.7047    114.9121    115.1195    115.3268    115.534    115.7412    115.9483    
